date,ozone,pm25,co
03-01-2009,0.01905,8.6,0.482866
04-01-2009,0.012517,8.14,0.533681
05-01-2009,0.007711,16.45,0.668819
06-01-2009,0.010009,7,0.531004
07-01-2009,0.006867,8.8,0.656667
08-01-2009,0.014836,10.35,0.575787
09-01-2009,0.018372,4.8,0.467047
10-01-2009,0.009448,11.654545,0.445833
11-01-2009,0.011667,11.25,0.541042
12-01-2009,0.01017,12.9,0.552324
13-01-2009,0.006608,19.881818,0.709031
14-01-2009,0.016492,6.9,0.508194
15-01-2009,0.011983,9.8,0.535972
16-01-2009,0.013333,13.1,0.548472
17-01-2009,0.00955,16.7,0.587487
18-01-2009,0.004875,22.85,0.687708
19-01-2009,0.002258,31.190909,0.837361
20-01-2009,0.009333,22.4,0.547917
21-01-2009,0.011775,13.55,0.432917
22-01-2009,0.006042,25.59,0.566957
23-01-2009,0.006617,28.95,0.88243
24-01-2009,0.022263,9.65,0.425652
25-01-2009,0.018492,8.918182,0.432361
26-01-2009,0.010667,15.4,0.517578
27-01-2009,0.013316,13,0.485417
28-01-2009,0.01025,13.072727,0.621458
29-01-2009,0.01588,14,0.499097
30-01-2009,0.010675,25.1,0.692011
31-01-2009,0.021583,12.99,0.456736
01-02-2009,0.012433,13.7,0.641459
02-02-2009,0.012425,26.7,1.060329
03-02-2009,0.014645,11.490909,0.557222
04-02-2009,0.021,9.1,0.466932
05-02-2009,0.020408,5.9,0.401459
06-02-2009,0.006008,20.009091,0.586945
07-02-2009,0.00995,27.7,1.131319
08-02-2009,0.023717,13.05,0.545972
09-02-2009,0.014817,8.181818,0.522832
10-02-2009,0.004175,20.75,1.064097
11-02-2009,0.007779,30.9,1.137941
12-02-2009,0.022908,4.633333,0.504028
13-02-2009,0.025342,3.05,0.429444
14-02-2009,0.021517,5.65,0.47226
15-02-2009,0.024059,4.272727,0.469097
16-02-2009,0.019817,4.45,0.476528
17-02-2009,0.013825,7.05,0.541026
18-02-2009,0.014768,14.64,0.703958
19-02-2009,0.017675,10.25,0.61875
20-02-2009,0.024492,4.6,0.481654
21-02-2009,0.020383,10.163636,0.545747
22-02-2009,0.021658,11.5,0.629653
23-02-2009,0.028775,5.15,0.491677
24-02-2009,0.021924,4.463636,0.533958
25-02-2009,0.011067,10.9,0.678889
26-02-2009,0.010767,15.25,0.791428
27-02-2009,0.01945,12.245455,0.778889
28-02-2009,0.018125,6.8,0.634792
01-03-2009,0.021242,6.85,0.614236
02-03-2009,0.022375,8.258333,0.520383
03-03-2009,0.0236,5.35,0.49215
04-03-2009,0.01595,9.05,0.50875
05-03-2009,0.014305,20.741667,0.815673
06-03-2009,0.012425,20.1,0.674319
07-03-2009,0.0218,31,0.768542
08-03-2009,0.026742,10.616667,0.56493
09-03-2009,0.016292,6.7,0.529478
10-03-2009,0.01915,9.75,0.537588
11-03-2009,0.016509,14.318182,0.627407
12-03-2009,0.0244,6.1,0.449584
13-03-2009,0.019033,7.35,0.466389
14-03-2009,0.010672,27.1,0.601344
15-03-2009,0.011175,29.95,0.567431
16-03-2009,0.018967,25.1,0.693696
17-03-2009,0.018911,12.591667,0.459306
18-03-2009,0.019533,11.8,0.519722
19-03-2009,0.013617,12.05,0.604927
20-03-2009,0.021653,8.090909,0.419318
21-03-2009,0.021983,16.3,0.359514
22-03-2009,0.02745,16.8,0.396528
23-03-2009,0.031008,4.325,0.31632
24-03-2009,0.023375,5.7,0.334708
25-03-2009,0.020496,7.95,0.454583
26-03-2009,0.016125,10.408333,0.499423
27-03-2009,0.014292,13.7,0.584583
28-03-2009,0.027678,10.55,0.525486
29-03-2009,0.018683,9.308333,0.490347
30-03-2009,0.021467,4,0.415069
31-03-2009,0.021775,5,0.459583
01-04-2009,0.0231,7.658333,0.482766
02-04-2009,0.016617,9.95,0.551042
03-04-2009,0.023404,5.9,0.561458
04-04-2009,0.037472,5.390909,0.459028
05-04-2009,0.033314,5.9,0.52875
06-04-2009,0.014562,11.1,0.683333
07-04-2009,0.026825,4.318182,0.526156
08-04-2009,0.01902,8.85,0.554167
09-04-2009,0.025283,14.25,0.718447
10-04-2009,0.026751,23.275,0.683056
11-04-2009,0.030225,10.75,0.415274
12-04-2009,0.036451,4.05,0.265208
13-04-2009,0.029297,5.836364,0.313333
14-04-2009,0.020967,9.85,0.444713
15-04-2009,0.023125,6.75,0.410486
16-04-2009,0.03165,7.791667,0.424653
17-04-2009,0.0295,10.1,0.479152
18-04-2009,0.039092,8.55,0.472222
19-04-2009,0.040783,7.227273,0.414583
20-04-2009,0.032758,5.9,0.445556
21-04-2009,0.016325,11.2,0.608144
22-04-2009,0.018475,11.481818,0.582301
23-04-2009,0.02433,5.9,0.449167
24-04-2009,0.028175,10.25,0.602847
25-04-2009,0.033633,16.29,0.718403
26-04-2009,0.04735,19.05,0.622222
27-04-2009,0.032928,20.05,0.680764
28-04-2009,0.044942,13.827273,0.553067
29-04-2009,0.029694,3.95,0.452854
30-04-2009,0.029242,5.8,0.507431
01-05-2009,0.012358,20.2,0.632636
02-05-2009,0.021242,7.55,0.608889
03-05-2009,0.018208,13.6,0.805069
04-05-2009,0.023458,13.963636,0.59375
05-05-2009,0.028194,5.6,0.513016
06-05-2009,0.020153,8.2,0.583819
07-05-2009,0.008925,9.59,0.724514
08-05-2009,0.022783,12.3,0.736021
09-05-2009,0.02805,15.15,0.619097
10-05-2009,0.0337,4.325,0.300625
11-05-2009,0.024008,6.05,0.352083
12-05-2009,0.023383,7.85,0.451679
13-05-2009,0.038061,12.991667,0.539236
14-05-2009,0.027625,8.05,0.484166
15-05-2009,0.022125,10.1,0.626099
16-05-2009,0.014147,8.141667,0.594755
17-05-2009,0.030517,3.7,0.465764
18-05-2009,0.024458,4.3,0.414819
19-05-2009,0.023539,6.866667,0.530556
20-05-2009,0.034625,11.25,0.55307
21-05-2009,0.034139,9.05,0.524375
22-05-2009,0.0375,13.508333,0.561042
23-05-2009,0.0289,9.7,0.546458
24-05-2009,0.027058,14,0.609028
25-05-2009,0.041489,14.3,0.532847
26-05-2009,0.029432,4.5,0.476635
27-05-2009,0.016442,7.85,0.587802
28-05-2009,0.014325,8,0.621458
29-05-2009,0.010525,9,0.71632
30-05-2009,0.032433,7.8,0.567847
31-05-2009,0.036208,8.936364,0.610273
01-06-2009,0.027556,4.6,0.345306
02-06-2009,0.026058,13.8,0.431839
03-06-2009,0.019986,10.15,0.401435
04-06-2009,0.015886,7,0.430028
05-06-2009,0.0234,7.75,0.434129
06-06-2009,0.026975,8.191667,0.434063
07-06-2009,0.03785,14.1,0.456264
08-06-2009,0.027342,14.9,0.417368
09-06-2009,0.020425,8.5,0.413638
10-06-2009,0.012933,7.2,0.386118
11-06-2009,0.014031,9.9,0.369486
12-06-2009,0.016867,12.116667,0.481326
13-06-2009,0.01655,6.55,0.339068
14-06-2009,0.019125,4.6,0.238195
15-06-2009,0.015725,6.43,0.267403
16-06-2009,0.019733,6.2,0.210644
17-06-2009,0.018475,4,0.197285
18-06-2009,0.020575,5.575,0.218813
19-06-2009,0.015384,5.6,0.235479
20-06-2009,0.01976,8.35,0.292955
21-06-2009,0.019344,5.108333,0.229243
22-06-2009,0.019408,4.5,0.197229
23-06-2009,0.021708,6.35,0.242505
24-06-2009,0.012397,8.058333,0.330014
25-06-2009,0.018617,7.45,0.328458
26-06-2009,0.024146,15.45,0.627084
27-06-2009,0.0239,7.74,0.454167
28-06-2009,0.038208,9.2,0.434375
29-06-2009,0.031906,14.2,0.452083
30-06-2009,0.025368,18.218182,0.668614
01-07-2009,0.036854,13.45,0.578125
02-07-2009,0.026108,13,0.348083
03-07-2009,0.024333,10.133333,0.298646
04-07-2009,0.027208,5.85,0.233333
05-07-2009,0.032192,5.8,0.213903
06-07-2009,0.0423,11.433333,0.286882
07-07-2009,0.033917,14.3,0.323083
08-07-2009,0.020308,5,0.382292
09-07-2009,0.02407,6.090909,0.39375
10-07-2009,0.025025,7.9,0.426042
11-07-2009,0.035483,7.25,0.428125
12-07-2009,0.030484,5.754545,0.407292
13-07-2009,0.022597,7,0.446875
14-07-2009,0.025483,6.5,0.416383
15-07-2009,0.036183,8.790909,0.4625
16-07-2009,0.043078,22.3,0.588542
17-07-2009,0.035961,21.4,0.670788
18-07-2009,0.033717,12.058333,0.503125
19-07-2009,0.026017,7.6,0.460417
20-07-2009,0.029248,13.1,0.59356
21-07-2009,0.016988,10.354545,0.488134
22-07-2009,0.025948,11,0.567708
23-07-2009,0.030139,10.5,0.533334
24-07-2009,0.026719,8.316667,0.507292
25-07-2009,0.037157,17,0.655209
26-07-2009,0.031052,13.95,0.634375
27-07-2009,0.022615,14.875,0.696875
28-07-2009,0.027073,18.9,0.741078
29-07-2009,0.019869,16.5,0.71875
30-07-2009,0.032364,12.154545,0.627965
31-07-2009,0.0229,14.9,0.678104
01-08-2009,0.038927,11.6,0.658333
02-08-2009,0.026177,7.491667,0.675
03-08-2009,0.034396,13.4,0.611057
04-08-2009,0.039125,21.15,0.486111
05-08-2009,0.031594,20.188889,0.601894
06-08-2009,0.019955,6.533333,0.455208
07-08-2009,0.023073,5.65,0.443976
08-08-2009,0.035204,5.072727,0.457292
09-08-2009,0.035283,15.9,0.642709
10-08-2009,0.036183,13.5,0.621875
11-08-2009,0.0272,9.766667,0.584964
12-08-2009,0.026153,11.6,0.641667
13-08-2009,0.015369,6.35,0.666667
14-08-2009,0.033233,11.683333,0.71739
15-08-2009,0.04344,15.4,0.325695
16-08-2009,0.045979,22.15,0.351285
17-08-2009,0.049447,26.55,0.30531
18-08-2009,0.037575,19.8,0.254868
19-08-2009,0.032092,14.65,0.228472
20-08-2009,0.029162,20.872727,0.268785
21-08-2009,0.01975,10.6,0.284035
22-08-2009,0.014283,5.8,0.313194
23-08-2009,0.015779,9.11,0.304188
24-08-2009,0.01798,12.5,0.248625
25-08-2009,0.027597,8.9,0.225994
26-08-2009,0.037482,22.045455,0.348232
27-08-2009,0.021442,5.95,0.2875
28-08-2009,0.01855,6.75,0.354861
29-08-2009,0.009583,5.990909,0.377083
30-08-2009,0.02495,9.6,0.579167
31-08-2009,0.015708,3.7,0.45625
01-09-2009,0.019742,5.436364,0.492618
02-09-2009,0.02405,5.05,0.602083
03-09-2009,0.019717,6.75,0.657292
04-09-2009,0.030478,11.791667,0.466741
05-09-2009,0.033484,12.05,0.43407
06-09-2009,0.020942,5.45,0.3625
07-09-2009,0.01875,5.227273,0.38125
08-09-2009,0.017267,11.1,0.392614
09-09-2009,0.023983,9.2,0.267361
10-09-2009,0.020742,5.14,0.180556
11-09-2009,0.01739,2.75,0.221454
12-09-2009,0.011958,4.3,0.285417
13-09-2009,0.019309,5.56,0.276389
14-09-2009,0.016934,6.65,0.309457
15-09-2009,0.016167,9.65,0.338229
16-09-2009,0.014758,6,0.321528
17-09-2009,0.009309,5.6,0.298253
18-09-2009,0.02065,10.55,0.369465
19-09-2009,0.014317,4.18,0.327123
20-09-2009,0.024217,6.6,0.452132
21-09-2009,0.018983,6.1,0.437521
22-09-2009,0.014275,5.745455,0.347977
23-09-2009,0.01315,8.05,0.320139
24-09-2009,0.01875,9.2,0.285749
25-09-2009,0.013767,4.59,0.196528
26-09-2009,0.019092,2.95,0.194444
27-09-2009,0.017808,3.35,0.305556
28-09-2009,0.020183,9.809091,0.297917
29-09-2009,0.011081,5.75,0.24375
30-09-2009,0.01042,2.2,0.209722
01-10-2009,0.008742,4.233333,0.229869
02-10-2009,0.0213,7.8,0.345903
03-10-2009,0.015384,8.4,0.428486
04-10-2009,0.021317,10.975,0.436215
05-10-2009,0.011975,4.65,0.273611
06-10-2009,0.015692,5.35,0.294786
07-10-2009,0.021567,5.133333,0.298632
08-10-2009,0.013941,3.5,0.293111
09-10-2009,0.007645,11.75,0.47725
10-10-2009,0.011675,7.033333,0.4015
11-10-2009,0.018333,6.4,0.326493
12-10-2009,0.009602,4.9,0.324424
13-10-2009,0.015106,9.266667,0.423014
14-10-2009,0.009067,4.55,0.262641
15-10-2009,0.008108,4.25,0.232348
16-10-2009,0.01095,5.2,0.232111
17-10-2009,0.013608,4.95,0.237667
18-10-2009,0.014247,4.2,0.219532
19-10-2009,0.009125,8.633333,0.33825
20-10-2009,0.007219,12.75,0.405623
21-10-2009,0.005142,24.4,0.560562
22-10-2009,0.0105,18.98,0.542375
23-10-2009,0.015192,5.5,0.318757
24-10-2009,0.020417,6.8,0.348611
25-10-2009,0.016707,4.372727,0.295833
26-10-2009,0.010821,6.35,0.374347
27-10-2009,0.005842,7.2,0.43521
28-10-2009,0.0127,4,0.374306
29-10-2009,0.011883,9,0.404861
30-10-2009,0.02255,7.3,0.409041
31-10-2009,0.02045,6.008333,0.451389
01-11-2009,0.0141,4.85,0.409028
02-11-2009,0.006583,4.8,0.42018
03-11-2009,0.011663,9.872727,0.502833
04-11-2009,0.006533,5.8,0.311364
05-11-2009,0.010442,10.8,0.300715
06-11-2009,0.008483,4.690909,0.275694
07-11-2009,0.011592,7.7,0.334062
08-11-2009,0.012775,20.55,0.565361
09-11-2009,0.012425,37.108333,1.000573
10-11-2009,0.009842,26.2,0.566083
11-11-2009,0.019775,4.7,0.372222
12-11-2009,0.0173,4.445455,0.388195
13-11-2009,0.02094,4.9,0.408333
14-11-2009,0.011242,5.5,0.503472
15-11-2009,0.006858,6.95,0.5945
16-11-2009,0.01325,8.4,0.606926
17-11-2009,0.010822,7.5,0.395771
18-11-2009,0.008192,8.641667,0.380653
19-11-2009,0.00855,9.65,0.434868
20-11-2009,0.013283,6.85,0.384069
21-11-2009,0.009083,9.216667,0.388986
22-11-2009,0.017925,9.3,0.37225
23-11-2009,0.012719,6.65,0.379861
24-11-2009,0.012583,7.091667,0.410075
25-11-2009,0.008567,8.15,0.444528
26-11-2009,0.006617,11.65,0.505007
27-11-2009,0.015758,6.85,0.388903
28-11-2009,0.016539,4.1,0.348611
29-11-2009,0.011342,11.65,0.497264
30-11-2009,0.008383,9.058333,0.524333
01-12-2009,0.007589,7.65,0.366732
02-12-2009,0.012267,13.35,0.560514
03-12-2009,0.018717,4.109091,0.320139
04-12-2009,0.006933,7.2,0.319458
05-12-2009,0.008325,9.3,0.329929
06-12-2009,0.012433,12.516667,0.342493
07-12-2009,0.002383,25,0.499593
08-12-2009,0.008641,16.6,0.483437
09-12-2009,0.010442,11.13,0.549392
10-12-2009,0.018533,4.45,0.404257
11-12-2009,0.0182,17.8,0.434034
12-12-2009,0.011083,11.3,0.519568
13-12-2009,0.010167,13.7,0.728555
14-12-2009,0.007481,9.3,0.493357
15-12-2009,0.007175,13.94,0.393056
16-12-2009,0.023645,10.15,0.321825
17-12-2009,0.022592,6.35,0.369384
18-12-2009,0.009472,10.066667,0.484722
19-12-2009,0.01847,7.65,0.426389
20-12-2009,0.023867,7.15,0.470834
21-12-2009,0.020158,5.881818,0.47244
22-12-2009,0.020211,6.3,0.475483
23-12-2009,0.019445,6,0.425
24-12-2009,0.008858,9.472727,0.566695
25-12-2009,0.015625,13.05,0.576396
26-12-2009,0.028067,4.25,0.544444
27-12-2009,0.017392,6.081818,0.550028
28-12-2009,0.012033,10.05,0.645188
29-12-2009,0.024652,5.65,0.461383
30-12-2009,0.008301,10.316667,0.489605
31-12-2009,0.003726,21.1,0.62509
01-01-2010,0.006125,26.85,0.910069
02-01-2010,0.020642,5.55,0.563472
03-01-2010,0.021667,6,0.589722
04-01-2010,0.016575,6.5,0.639997
05-01-2010,0.017175,6.3,0.67007
06-01-2010,0.018181,5.45,0.674722
07-01-2010,0.0142,6.15,0.710903
08-01-2010,0.013442,12,0.86882
09-01-2010,0.02135,5.2,0.925069
10-01-2010,0.016933,7.05,1.007847
11-01-2010,0.010221,14.775,1.006424
12-01-2010,0.019292,12.7,0.691111
13-01-2010,0.010816,12.45,0.658681
14-01-2010,0.003208,29.608333,0.941458
15-01-2010,0.010292,21.95,0.904444
16-01-2010,0.012286,15.3,0.705417
17-01-2010,0.01325,21.883333,0.961944
18-01-2010,0.012475,4.65,0.815278
19-01-2010,0.002172,22.9,0.999931
20-01-2010,0.008783,11.691667,0.717778
21-01-2010,0.006225,14,0.855139
22-01-2010,0.007275,10.15,0.859305
23-01-2010,0.008372,13.391667,0.846124
24-01-2010,0.012775,12.85,1.054097
25-01-2010,0.023025,5.45,0.785556
26-01-2010,0.010092,6.166667,0.683889
27-01-2010,0.008425,10.05,0.709653
28-01-2010,0.019429,13.9,0.694002
29-01-2010,0.025067,4.408333,0.386805
30-01-2010,0.022492,6.3,0.483194
31-01-2010,0.018517,9.8,0.511787
01-02-2010,0.014775,16.209091,0.45375
02-02-2010,0.0092,14.35,0.532569
03-02-2010,0.01265,21.25,0.541458
04-02-2010,0.020225,7.183333,0.413333
05-02-2010,0.014864,14.1,0.501667
06-02-2010,0.024375,6.75,0.42625
07-02-2010,0.025875,5.241667,0.444583
08-02-2010,0.0226,4.6,0.461597
09-02-2010,0.0121,11.8,0.522083
10-02-2010,0.016933,11.725,0.484028
11-02-2010,0.026175,5.75,0.404514
12-02-2010,0.024067,9.05,0.439792
13-02-2010,0.027208,7.875,0.451528
14-02-2010,0.02635,5.95,0.460073
15-02-2010,0.020875,13.3,0.519097
16-02-2010,0.0144,15.827273,0.66007
17-02-2010,0.0174,9.7,0.600139
18-02-2010,0.023934,4.6,0.424917
19-02-2010,0.029014,4.881818,0.26
20-02-2010,0.027666,6.55,0.26569
21-02-2010,0.030475,5.85,0.229931
22-02-2010,0.017059,7.818182,0.323958
23-02-2010,0.017754,3.65,0.284861
24-02-2010,0.010092,6.7,0.425
25-02-2010,0.006183,9.68,0.533919
26-02-2010,0.009717,6.4,0.393472
27-02-2010,0.009725,13.6,0.442014
28-02-2010,0.012475,20.3,0.520903
01-03-2010,0.02215,4.85,0.298194
02-03-2010,0.018558,7.7,0.369686
03-03-2010,0.022408,6.690909,0.293611
04-03-2010,0.0284,4.35,0.293149
05-03-2010,0.026242,5.25,0.289722
06-03-2010,0.031258,5.181818,0.295694
07-03-2010,0.0346,9.25,0.27279
08-03-2010,0.028292,8.95,0.287708
09-03-2010,0.020842,10.033333,0.326111
10-03-2010,0.01355,13.75,0.516528
11-03-2010,0.026042,11.6,0.329621
12-03-2010,0.029771,7.708333,0.263472
13-03-2010,0.039729,2.7,0.281458
14-03-2010,0.032708,2.25,0.305229
15-03-2010,0.028604,3.758333,0.361736
16-03-2010,0.021666,5.65,0.407222
17-03-2010,0.015292,12.1,0.680833
18-03-2010,0.018641,12.608333,0.710939
19-03-2010,0.020329,18.3,0.858403
20-03-2010,0.031025,15.15,0.550625
21-03-2010,0.033483,18.472727,0.453545
22-03-2010,0.019308,9.4,0.559583
23-03-2010,0.017041,9.4,0.483472
24-03-2010,0.027935,5.241667,0.356042
25-03-2010,0.022125,13.65,0.660737
26-03-2010,0.027855,5.4,0.397708
27-03-2010,0.02855,6.05,0.338194
28-03-2010,0.031242,5.55,0.369722
29-03-2010,0.014792,9.2,0.548889
30-03-2010,0.015785,3.491667,0.406126
31-03-2010,0.013656,3.3,0.401319
01-04-2010,0.014483,7.05,0.470208
02-04-2010,0.023708,10.05,0.610574
03-04-2010,0.02035,6.85,0.508055
04-04-2010,0.022367,8.6,0.50257
05-04-2010,0.025775,12.775,0.661944
06-04-2010,0.019506,24.3,0.731111
07-04-2010,0.032492,17.55,0.477778
08-04-2010,0.027344,19.966667,0.412847
09-04-2010,0.029379,7,0.258056
10-04-2010,0.033433,4.65,0.246597
11-04-2010,0.040225,10.827273,0.334103
12-04-2010,0.0328,6,0.29734
13-04-2010,0.019658,7,0.326458
14-04-2010,0.027633,9.916667,0.423194
15-04-2010,0.037333,7.95,0.377778
16-04-2010,0.030292,7.6,0.347292
17-04-2010,0.022975,7.575,0.368819
18-04-2010,0.025008,4.2,0.319255
19-04-2010,0.021617,5.95,0.364028
20-04-2010,0.02185,5.533333,0.42757
21-04-2010,0.030067,10.85,0.495139
22-04-2010,0.032217,13.9,0.433681
23-04-2010,0.034542,5.883333,0.317083
24-04-2010,0.037242,5.45,0.346624
25-04-2010,0.037783,5.25,0.363958
26-04-2010,0.02905,5.566667,0.399722
27-04-2010,0.030716,4.8,0.372083
28-04-2010,0.031183,3,0.319653
29-04-2010,0.032192,4.5,0.341319
30-04-2010,0.032342,10.7,0.522569
01-05-2010,0.037375,21.8,0.719221
02-05-2010,0.02535,20.127273,0.732292
03-05-2010,0.015117,12.5,0.543194
04-05-2010,0.027425,11.1,0.477714
05-05-2010,0.037658,10.272727,0.409028
06-05-2010,0.035658,9.45,0.355918
07-05-2010,0.026733,4.95,0.307083
08-05-2010,0.034417,7.208333,0.322569
09-05-2010,0.035992,1.8,0.196597
10-05-2010,0.033792,3.8,0.268819
11-05-2010,0.026767,5.781818,0.344507
12-05-2010,0.023786,5.3,0.364861
13-05-2010,0.026933,6.55,0.384375
14-05-2010,0.028675,13.716667,0.473889
15-05-2010,0.034521,5.35,0.36243
16-05-2010,0.023408,4.85,0.384514
17-05-2010,0.019842,7.883333,0.530846
18-05-2010,0.02575,5,0.396597
19-05-2010,0.016117,3.3,0.384722
20-05-2010,0.019333,7.572727,0.495625
21-05-2010,0.03455,16.05,0.595069
22-05-2010,0.034542,9.85,0.428194
23-05-2010,0.027688,8.483333,0.396136
24-05-2010,0.017653,11.2,0.453264
25-05-2010,0.015486,9.65,0.59632
26-05-2010,0.035681,13.9,0.513798
27-05-2010,0.023156,9.05,0.425
28-05-2010,0.016867,6.25,0.446981
29-05-2010,0.028242,9.2,0.452778
30-05-2010,0.028925,9.75,0.436111
31-05-2010,0.041575,18.45,0.56125
01-06-2010,0.025758,13.718182,0.52493
02-06-2010,0.041708,11.85,0.484584
03-06-2010,0.041175,14.65,0.505833
04-06-2010,0.045317,15.883333,0.502204
05-06-2010,0.0454,17.95,0.446042
06-06-2010,0.0362,11,0.374028
07-06-2010,0.028017,4.516667,0.273472
08-06-2010,0.02045,4.25,0.280903
09-06-2010,0.029566,7.75,0.442095
10-06-2010,0.028622,9.981818,0.46
11-06-2010,0.028508,4.7,0.407275
12-06-2010,0.033208,9.65,0.47632
13-06-2010,0.029592,12.758333,0.484514
14-06-2010,0.0134,16.85,0.599653
15-06-2010,0.02595,8.75,0.453403
16-06-2010,0.023947,9.916667,0.470625
17-06-2010,0.022775,6.4,0.429236
18-06-2010,0.028675,12.3,0.454495
19-06-2010,0.041875,11.25,0.472986
20-06-2010,0.038025,16.3,0.510347
21-06-2010,0.030408,7.85,0.411736
22-06-2010,0.032758,15.144444,0.404828
23-06-2010,0.037475,14.65,0.398402
24-06-2010,0.040958,15.5,0.380139
25-06-2010,0.03951,7.411111,0.311528
26-06-2010,0.0425,20.3,0.415347
27-06-2010,0.046709,29.2,0.459891
28-06-2010,0.037834,18.655556,0.395347
29-06-2010,0.037448,10.85,0.30709
30-06-2010,0.030396,4.6,0.159097
01-07-2010,0.020541,4.04,0.20875
02-07-2010,0.022148,5.35,0.264028
03-07-2010,0.038073,9.45,0.379444
04-07-2010,0.054948,17.99,0.391042
05-07-2010,0.051979,22.4,0.489097
06-07-2010,0.053719,23.75,0.572292
07-07-2010,0.050188,25.314286,0.473542
08-07-2010,0.030167,18.05,0.451181
09-07-2010,0.018427,4.75,0.333194
10-07-2010,0.023427,5.38,0.345556
11-07-2010,0.040805,8.7,0.396458
12-07-2010,0.041014,13.8,0.428472
13-07-2010,0.021969,9.155556,0.385
14-07-2010,0.023142,9,0.428168
15-07-2010,0.038146,7,0.351383
16-07-2010,0.046521,20.84,0.412361
17-07-2010,0.05201,20.5,0.36757
18-07-2010,0.042813,19.95,0.393521
21-07-2010,0.046573,16.4,0.441181
22-07-2010,0.029896,7.271429,0.335556
23-07-2010,0.031031,15.4,0.499583
24-07-2010,0.047614,16.55,0.443535
25-07-2010,0.033094,9.54,0.409444
26-07-2010,0.022489,5.4,0.369167
27-07-2010,0.035864,9.4,0.424028
28-07-2010,0.04375,18.29,0.488586
29-07-2010,0.030052,11.5,0.468778
30-07-2010,0.028708,10,0.304722
31-07-2010,0.038802,7.11,0.256875
01-08-2010,0.039,10.85,0.461354
02-08-2010,0.032938,7.65,0.391389
03-08-2010,0.027604,6.733333,0.366582
04-08-2010,0.033448,12.55,0.419722
05-08-2010,0.046437,21.1,0.411597
06-08-2010,0.03249,13.8,0.362709
07-08-2010,0.035865,7.75,0.378055
08-08-2010,0.039062,9.65,0.398472
09-08-2010,0.040854,19.088889,0.429931
10-08-2010,0.040146,26.25,0.392292
11-08-2010,0.044302,19.05,0.38382
12-08-2010,0.020698,8.74,0.321667
13-08-2010,0.018719,5,0.258007
14-08-2010,0.021937,4.2,0.294653
15-08-2010,0.025042,5,0.325764
16-08-2010,0.017886,7.2,0.408617
17-08-2010,0.041594,15.7,0.452083
18-08-2010,0.031136,12.19,0.453125
19-08-2010,0.043781,15.5,0.520834
20-08-2010,0.036896,15.1,0.358333
21-08-2010,0.038062,8.66,0.368403
22-08-2010,0.031698,11,0.422084
23-08-2010,0.025719,4.65,0.332153
24-08-2010,0.021896,3.49,0.271806
25-08-2010,0.007323,3.2,0.33368
26-08-2010,0.022219,6.2,0.345347
27-08-2010,0.013923,4.05,0.2975
28-08-2010,0.027271,7.3,0.383049
29-08-2010,0.036861,11.4,0.468167
30-08-2010,0.037875,15.77,0.489687
31-08-2010,0.037914,19.55,0.523219
01-09-2010,0.054531,26.4,0.559352
02-09-2010,0.04259,24.4,0.544494
03-09-2010,0.021521,12,0.477242
04-09-2010,0.034959,7.15,0.354849
05-09-2010,0.029552,4.97,0.312554
06-09-2010,0.039312,7.25,0.393403
07-09-2010,0.040948,10.75,0.458889
08-09-2010,0.033979,9.68,0.414514
09-09-2010,0.016135,2.85,0.339236
10-09-2010,0.011385,2.35,0.352778
11-09-2010,0.028094,4.57,0.37221
12-09-2010,0.015646,3.8,0.378542
13-09-2010,0.016771,7.5,0.457096
14-09-2010,0.019479,8.68,0.535139
15-09-2010,0.020635,4.3,0.344363
16-09-2010,0.025146,12.4,0.474722
17-09-2010,0.016604,7.988889,0.440833
18-09-2010,0.019969,4.4,0.372153
19-09-2010,0.029136,8.15,0.486081
20-09-2010,0.021084,5.8,0.353195
21-09-2010,0.023323,5.45,0.375208
22-09-2010,0.037333,13.4,0.510556
23-09-2010,0.027354,10.75,0.403264
24-09-2010,0.036312,23.8,0.503074
25-09-2010,0.040333,15.85,0.392639
26-09-2010,0.021698,5.3,0.304861
27-09-2010,0.013427,4.75,0.397847
28-09-2010,0.016511,6.7,0.399306
29-09-2010,0.019396,9.81,0.491944
30-09-2010,0.013261,7.7,0.406597
01-10-2010,0.017687,3.35,0.357847
02-10-2010,0.017139,3.81,0.315871
03-10-2010,0.020416,4.45,0.26625
04-10-2010,0.010219,5.1,0.278403
05-10-2010,0.004979,4.74,0.339792
06-10-2010,0.01225,6.1,0.36
07-10-2010,0.021937,6.65,0.347153
08-10-2010,0.022771,5.9,0.343958
09-10-2010,0.023583,5.95,0.385694
10-10-2010,0.02374,6.1,0.36868
11-10-2010,0.026448,13.85,0.496805
12-10-2010,0.019226,8.65,0.453403
13-10-2010,0.013988,5.15,0.370741
14-10-2010,0.018854,8.07,0.604791
15-10-2010,0.022143,2.6,0.302083
16-10-2010,0.021875,1.95,0.276149
17-10-2010,0.027791,7.7,0.369444
18-10-2010,0.016573,4.2,0.354236
19-10-2010,0.010296,8.8,0.496131
20-10-2010,0.010604,14.38,0.634602
21-10-2010,0.018505,11.05,0.447657
22-10-2010,0.017219,4,0.343889
23-10-2010,0.013729,9.15,0.465707
24-10-2010,0.014521,16.25,0.656111
25-10-2010,0.019062,12.35,0.607569
26-10-2010,0.017771,7.83,0.480764
27-10-2010,0.006911,8.5,0.543258
28-10-2010,0.018292,6.9,0.493542
29-10-2010,0.016771,3.5,0.349653
